SCHOOL_YEAR_x,ST_x,NAME,NCESSCH,LEVEL,SCH_TYPE_TEXT_x,SCH_TYPE_x,TITLEI_STATUS,TITLEI_STATUS_TEXT,TEACHERS,FARMS_COUNT,Special_ed_schl_new,Magnet_schl_new,Charter_Schl_new,Alternate_schl_new,Total_enroll_students,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,FTE_teachers_count,SalaryforTeachers,Total_SAT_ACT_students,SCH_IBENR_IND_new,Total_IB_students,SCH_APENR_IND_new,SCH_APCOURSES,SCH_APOTHENR_IND_new,Total_AP_other_students,Total_students_tookAP,Income_Poverty_ratio,IPR_SE,ALL_RLA00NUMVALID_1718,ALL_RLA00PCTPROF_1718_new
2017-2018,TX,MANSFIELD SUMMIT H S,482892009049,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,140.0,1244.0,0.0,0.0,0.0,0.0,2180.0,140.94,136.54,4.4,109.78,6774470.0,421.0,0.0,-18.0,1.0,26.0,1.0,738.0,606.0,389.0,86.0,760.0,40.0
2017-2018,TX,MANSFIELD H S,482892009383,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,144.3,523.0,0.0,0.0,0.0,0.0,2468.0,145.52,141.12,4.4,117.33,7358198.0,638.0,0.0,-18.0,1.0,24.0,1.0,832.0,823.0,550.0,125.0,728.0,65.0
2017-2018,TX,MANSFIELD TIMBERVIEW H S,482892011022,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,116.12,933.0,0.0,0.0,0.0,0.0,1852.0,118.02,114.62,3.4,89.98,5590852.0,429.0,0.0,-18.0,1.0,22.0,1.0,562.0,461.0,357.0,85.0,550.0,47.0
2017-2018,TX,MANSFIELD LEGACY H S,482892011334,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,122.49,771.0,0.0,0.0,0.0,0.0,2061.0,123.34,119.94,3.4,97.4,6030050.0,445.0,0.0,-18.0,1.0,21.0,1.0,478.0,384.0,367.0,72.0,690.0,53.0
2017-2018,TX,MANSFIELD LAKE RIDGE H S,482892011441,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,139.53,595.0,0.0,0.0,0.0,0.0,2413.0,140.38,136.98,3.4,117.55,6832499.0,590.0,0.0,-18.0,1.0,25.0,1.0,908.0,728.0,461.0,33.0,783.0,67.0
2017-2018,TX,MARBLE FALLS H S,482901003274,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,88.96,657.0,0.0,0.0,0.0,0.0,1191.0,89.92,89.92,0.0,79.75,3871361.0,170.0,0.0,-18.0,1.0,17.0,1.0,257.0,211.0,305.0,66.0,404.0,33.0
2017-2018,TX,MARION H S,482910003280,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,37.42,168.0,0.0,0.0,0.0,0.0,433.0,36.0,36.0,0.0,35.4,1515874.0,27.0,0.0,-18.0,1.0,5.0,1.0,14.0,32.0,231.0,60.0,130.0,52.0
2017-2018,TX,MARLIN H S,482913003284,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,22.01,200.0,0.0,0.0,0.0,0.0,200.0,25.0,25.0,0.0,25.0,868688.22,24.0,1.0,1.0,0.0,-9.0,-9.0,-18.0,-18.0,136.0,28.0,103.0,22.0
2017-2018,TX,MARSHALL H S,482916003292,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,109.14,773.0,0.0,0.0,0.0,0.0,1412.0,112.52,112.52,0.0,100.56,4390675.0,209.0,0.0,-18.0,1.0,12.0,1.0,187.0,84.0,180.0,40.0,617.0,29.0
2017-2018,TX,MART H S,482919003301,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,21.11,148.0,0.0,0.0,0.0,0.0,227.0,21.11,20.11,1.0,21.11,1283601.79,35.0,0.0,-18.0,1.0,1.0,0.0,-18.0,11.0,180.0,31.0,124.0,37.0
2017-2018,TX,MARTINS MILL H S,482922005776,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,24.99,82.0,0.0,0.0,0.0,0.0,218.0,25.0,25.0,0.0,24.5,1356771.0,21.0,0.0,-18.0,1.0,4.0,1.0,16.0,3.0,238.0,61.0,109.0,57.0
2017-2018,TX,MATHIS H S,482940003312,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,32.64,360.0,0.0,0.0,0.0,0.0,421.0,31.0,30.0,1.0,28.0,1418446.56,54.0,0.0,-18.0,1.0,1.0,1.0,1.0,0.0,174.0,61.0,166.0,32.0
2017-2018,TX,MAY H S,482952003319,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,13.19,98.0,0.0,0.0,0.0,0.0,152.0,14.0,13.0,1.0,13.02,587657.0,6.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,244.0,50.0,77.0,52.0
2017-2018,TX,MAYPEARL H S,482958003323,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,26.1,135.0,0.0,0.0,0.0,0.0,373.0,29.0,28.0,1.0,29.0,1196424.38,71.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,241.0,37.0,137.0,52.0
2017-2018,TX,MCALLEN H S,482967003339,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,173.98,1433.0,0.0,0.0,0.0,0.0,2295.0,174.0,174.0,0.0,133.14,6936420.0,746.0,1.0,110.0,1.0,27.0,1.0,440.0,488.0,167.0,98.0,804.0,39.0
2017-2018,TX,MEMORIAL H S,482967005548,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,143.15,1495.0,0.0,0.0,0.0,0.0,2276.0,143.2,143.2,0.0,122.08,6825686.0,664.0,1.0,165.0,1.0,31.0,1.0,498.0,613.0,126.0,69.0,884.0,42.0
2017-2018,TX,ACHIEVE EARLY COLLEGE H S,482967011859,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,23.25,359.0,0.0,0.0,0.0,0.0,491.0,23.3,23.3,0.0,21.11,1184492.0,167.0,0.0,-18.0,1.0,7.0,1.0,320.0,318.0,160.0,95.0,167.0,82.0
2017-2018,TX,ROWE H S,482967021345,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,138.82,1330.0,0.0,0.0,0.0,0.0,2107.0,138.7,138.7,0.0,124.28,6441550.0,623.0,1.0,146.0,1.0,24.0,1.0,500.0,542.0,231.0,135.0,776.0,39.0
2017-2018,TX,LAMAR ACADEMY,482967021346,High,Alternative School,4,SWELIGSWPROG,Title I schoolwide school,21.86,94.0,0.0,0.0,0.0,1.0,124.0,21.9,21.9,0.0,17.66,1697838.0,27.0,0.0,-18.0,1.0,8.0,1.0,13.0,0.0,139.0,66.0,30.0,49.5
2017-2018,TX,MCCAMEY H S,482970003346,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,16.3,64.0,0.0,0.0,0.0,0.0,141.0,16.3,15.3,1.0,16.3,939925.57,72.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,292.0,42.0,63.0,27.0
2017-2018,TX,MCGREGOR H S,482982003354,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,40.69,219.0,0.0,0.0,0.0,0.0,419.0,41.0,36.0,5.0,41.0,1924336.0,53.0,0.0,-18.0,1.0,8.0,1.0,104.0,106.0,279.0,82.0,132.0,47.0
2017-2018,TX,MCKINNEY H S,482985003360,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,178.77,967.0,0.0,0.0,0.0,0.0,2958.0,185.0,185.0,0.0,178.0,10025291.0,412.0,0.0,-18.0,1.0,27.0,1.0,1100.0,979.0,274.0,159.0,904.0,55.0
2017-2018,TX,MCKINNEY NORTH H S,482985008731,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,138.26,574.0,0.0,0.0,0.0,0.0,2115.0,143.0,143.0,0.0,139.0,7761178.0,338.0,0.0,-18.0,1.0,23.0,1.0,692.0,680.0,427.0,94.0,611.0,63.0
2017-2018,TX,MCKINNEY BOYD H S,482985010501,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,172.14,469.0,0.0,0.0,0.0,0.0,2824.0,170.0,170.0,0.0,168.0,9358732.0,477.0,0.0,-18.0,1.0,28.0,1.0,1090.0,1033.0,532.0,75.0,787.0,69.0
2017-2018,TX,MCLEOD H S,482991003366,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,11.42,69.0,0.0,0.0,0.0,0.0,134.0,11.0,11.0,0.0,11.0,340255.0,12.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,201.0,64.0,54.0,54.5
2017-2018,TX,MEDINA VALLEY H S,483006003373,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,83.32,691.0,0.0,0.0,0.0,0.0,1429.0,84.84,84.84,0.0,79.32,4096154.0,246.0,0.0,-18.0,1.0,6.0,1.0,321.0,277.0,348.0,159.0,496.0,47.0
2017-2018,TX,MEMPHIS H S,483018003381,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,15.07,85.0,0.0,0.0,0.0,0.0,137.0,15.1,13.1,2.0,15.1,707670.0,19.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,152.0,28.0,51.0,34.5
2017-2018,TX,MENARD H S,483021003385,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,9.66,61.0,0.0,0.0,0.0,0.0,88.0,8.0,6.0,2.0,8.0,430737.94,30.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,278.0,44.0,32.0,34.5
2017-2018,TX,MERCEDES H S,483025003388,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,87.4,944.0,0.0,0.0,0.0,0.0,1096.0,88.4,88.4,0.0,77.19,3948238.0,99.0,0.0,-18.0,1.0,9.0,1.0,165.0,160.0,246.0,98.0,440.0,28.0
2017-2018,TX,MERCEDES EARLY COLLEGE ACADEMY,483025012441,High,Alternative School,4,SWELIGSWPROG,Title I schoolwide school,19.29,312.0,0.0,0.0,0.0,0.0,400.0,20.29,20.29,0.0,17.22,769583.0,80.0,0.0,-18.0,1.0,1.0,1.0,12.0,9.0,165.0,69.0,123.0,77.0
2017-2018,TX,MERIDIAN H S,483030003394,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,28.29,136.0,0.0,0.0,0.0,0.0,247.0,24.0,24.0,0.0,24.0,1451284.53,19.0,1.0,4.0,1.0,1.0,0.0,-18.0,0.0,233.0,116.0,148.0,47.0
2017-2018,TX,MERKEL H S,483034003396,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,32.48,189.0,0.0,0.0,0.0,0.0,314.0,32.5,32.5,0.0,32.5,1544749.0,77.0,0.0,-18.0,1.0,6.0,1.0,18.0,14.0,189.0,49.0,136.0,32.0
2017-2018,TX,IRION H S,483036003400,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,18.75,37.0,0.0,0.0,0.0,0.0,132.0,19.0,19.0,0.0,19.0,1002824.0,30.0,0.0,-18.0,1.0,3.0,1.0,7.0,7.0,330.0,64.0,79.0,57.0
2017-2018,TX,MESQUITE H S,483039003411,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,181.0,2056.0,0.0,0.0,0.0,0.0,2904.0,189.0,189.0,0.0,163.02,9710212.83,466.0,0.0,-18.0,1.0,20.0,1.0,432.0,429.0,254.0,56.0,1028.0,33.0
2017-2018,TX,NORTH MESQUITE H S,483039003413,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,176.6,1997.0,0.0,0.0,0.0,0.0,2807.0,183.0,183.0,0.0,156.23,9621711.01,541.0,0.0,-18.0,1.0,21.0,1.0,544.0,375.0,190.0,42.0,1014.0,33.0
2017-2018,TX,WEST MESQUITE H S,483039003422,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,139.31,1580.0,0.0,0.0,0.0,0.0,2077.0,148.0,148.0,0.0,124.16,7669628.94,388.0,0.0,-18.0,1.0,17.0,1.0,254.0,282.0,152.0,28.0,751.0,32.0
2017-2018,TX,POTEET H S,483039006301,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,118.58,917.0,0.0,0.0,0.0,0.0,1848.0,119.41,119.41,0.0,100.46,6473447.94,450.0,0.0,-18.0,1.0,21.0,1.0,312.0,301.0,289.0,51.0,599.0,43.0
2017-2018,TX,HORN H S,483039008764,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,147.39,1299.0,0.0,0.0,0.0,0.0,2384.0,154.0,154.0,0.0,131.2,8104681.12,569.0,0.0,-18.0,1.0,19.0,1.0,533.0,396.0,330.0,72.0,814.0,43.0
2017-2018,TX,MESQUITE ACADEMY,483039016973,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,46.24,106.0,0.0,0.0,0.0,1.0,187.0,16.0,16.0,0.0,15.0,925108.0,8.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,188.0,46.0,33.0,10.0
2017-2018,TX,MEXIA H S,483042003425,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,43.31,359.0,0.0,0.0,0.0,0.0,506.0,40.81,40.81,0.0,34.71,1339563.0,112.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,202.0,126.0,172.0,37.0
2017-2018,TX,LEE H S,483057003445,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,128.72,623.0,0.0,0.0,0.0,0.0,2209.0,131.72,131.72,0.0,119.67,6586621.0,269.0,0.0,-18.0,1.0,17.0,1.0,346.0,295.0,382.0,56.0,383.0,8.0
2017-2018,TX,MIDLAND H S,483057003447,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,131.69,729.0,0.0,0.0,0.0,0.0,2375.0,138.87,138.87,0.0,123.22,6615959.0,275.0,0.0,-18.0,1.0,21.0,1.0,500.0,140.0,342.0,93.0,533.0,7.0
2017-2018,TX,VIOLA M COLEMAN H S,483057006756,High,Alternative School,4,SWELIGSWPROG,Title I schoolwide school,16.0,102.0,0.0,0.0,0.0,1.0,164.0,16.0,16.0,0.0,15.0,806802.0,3.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,248.0,38.0,73.0,13.0
2017-2018,TX,EARLY COLLEGE H S AT MIDLAND COLLEGE,483057012458,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,16.09,128.0,0.0,0.0,0.0,0.0,299.0,17.09,17.09,0.0,16.09,967259.0,100.0,0.0,-18.0,1.0,1.0,0.0,-18.0,7.0,451.0,109.0,73.0,92.0
2017-2018,TX,MIDLOTHIAN H S,483060003458,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,109.23,399.0,0.0,0.0,0.0,0.0,1783.0,114.53,114.53,0.0,100.17,5277228.0,166.0,0.0,-18.0,1.0,19.0,1.0,499.0,293.0,355.0,74.0,611.0,47.0
2017-2018,TX,MIDLOTHIAN HERITAGE H S,483060012896,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,59.31,87.0,0.0,0.0,0.0,0.0,914.0,61.01,61.01,0.0,54.62,2588320.0,297.0,0.0,-18.0,1.0,15.0,1.0,286.0,299.0,376.0,85.0,255.0,60.0
2017-2018,TX,MIDWAY H S,483064003463,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,156.3,632.0,0.0,0.0,0.0,0.0,2459.0,147.0,147.0,0.0,147.0,7510188.03,597.0,0.0,-18.0,1.0,21.0,1.0,716.0,601.0,279.0,145.0,777.0,60.0
2017-2018,TX,MILANO H S,483069003467,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,19.19,95.0,0.0,0.0,0.0,0.0,174.0,19.2,16.31,2.89,18.41,846235.0,27.0,0.0,-18.0,1.0,1.0,0.0,-18.0,2.0,204.0,67.0,80.0,37.0
2017-2018,TX,MILDRED H S,483072003469,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,36.84,154.0,0.0,0.0,0.0,0.0,428.0,31.5,30.5,1.0,31.5,1958244.9,62.0,1.0,3.0,0.0,-9.0,-9.0,-18.0,-18.0,230.0,47.0,233.0,45.0
2017-2018,TX,MILES H S,483075003471,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,21.6,52.0,0.0,0.0,0.0,0.0,188.0,21.6,21.6,0.0,21.0,700000.0,70.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,318.0,50.0,100.0,62.0
2017-2018,TX,MINERAL WELLS H S,483095003487,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,68.84,528.0,0.0,0.0,0.0,0.0,858.0,73.0,69.0,4.0,64.0,2985806.45,115.0,0.0,-18.0,1.0,11.0,1.0,111.0,29.0,207.0,118.0,337.0,27.0
2017-2018,TX,MISSION H S,483104003496,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,162.41,2023.0,0.0,0.0,0.0,0.0,2234.0,164.75,164.75,0.0,132.48,7136300.0,494.0,0.0,-18.0,1.0,21.0,1.0,536.0,430.0,107.0,46.0,880.0,28.0
2017-2018,TX,VETERANS MEMORIAL H S,483104006997,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,133.64,1457.0,0.0,0.0,0.0,0.0,1888.0,135.65,135.65,0.0,113.35,6227564.0,552.0,0.0,-18.0,1.0,17.0,1.0,445.0,376.0,168.0,55.0,663.0,37.0
2017-2018,TX,MISSION COLLEGIATE H S,483104012901,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,30.28,386.0,0.0,0.0,0.0,0.0,433.0,30.28,30.28,0.0,24.5,1135600.0,97.0,0.0,-18.0,1.0,13.0,1.0,225.0,192.0,159.0,48.0,127.0,72.0
2017-2018,TX,MONAHANS H S,483117003505,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,45.19,238.0,0.0,0.0,0.0,0.0,602.0,41.8,39.8,2.0,41.8,2753427.0,322.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,256.0,42.0,244.0,18.0
2017-2018,TX,MONAHANS ED CTR,483117007746,High,Alternative School,4,SWELIGSWPROG,Title I schoolwide school,2.19,14.0,0.0,0.0,0.0,0.0,23.0,4.0,4.0,0.0,3.0,198252.0,4.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,261.0,41.0,8.0,49.0
2017-2018,TX,MONTE ALTO H S,483123012311,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,21.93,253.0,0.0,0.0,0.0,0.0,294.0,27.0,27.0,0.0,20.0,1110000.0,120.0,0.0,-18.0,1.0,3.0,1.0,140.0,30.0,131.0,26.0,134.0,22.0
2017-2018,TX,MONTGOMERY H S,483126003513,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,164.9,521.0,0.0,0.0,0.0,0.0,2653.0,165.9,165.9,0.0,155.9,8615984.0,336.0,0.0,-18.0,1.0,19.0,1.0,462.0,473.0,395.0,131.0,809.0,60.0
2017-2018,TX,MOODY H S,483129003516,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,21.71,106.0,0.0,0.0,0.0,0.0,199.0,19.0,19.0,0.0,19.0,883959.0,54.0,0.0,-18.0,1.0,1.0,0.0,-18.0,3.0,211.0,23.0,66.0,32.0
2017-2018,TX,MOULTON H S,483156003528,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,14.1,48.0,0.0,0.0,0.0,0.0,117.0,13.0,13.0,0.0,12.0,584164.0,19.0,0.0,-18.0,1.0,3.0,0.0,-18.0,2.0,234.0,38.0,59.0,54.5
2017-2018,TX,MT ENTERPRISE H S,483165003531,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,19.52,119.0,0.0,0.0,0.0,0.0,215.0,21.69,21.69,0.0,19.69,957123.96,27.0,0.0,-18.0,1.0,3.0,1.0,10.0,12.0,245.0,37.0,129.0,32.0
2017-2018,TX,MOUNT PLEASANT H S,483176003535,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,120.22,835.0,0.0,0.0,0.0,0.0,1520.0,115.65,115.65,0.0,115.65,5533131.85,219.0,0.0,-18.0,1.0,14.0,1.0,165.0,127.0,225.0,100.0,546.0,36.0
2017-2018,TX,MULESHOE H S,483189003547,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,35.3,280.0,0.0,0.0,0.0,0.0,362.0,35.3,35.3,0.0,35.0,1749600.0,88.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,185.0,24.0,95.0,32.0
2017-2018,TX,MULLIN H S,483192005557,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,9.6,44.0,0.0,0.0,0.0,0.0,55.0,9.6,9.6,0.0,9.6,430986.0,4.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,264.0,42.0,31.0,44.5
2017-2018,TX,MUMFORD H S,483195008899,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,16.73,168.0,0.0,0.0,0.0,0.0,234.0,16.5,16.5,0.0,16.5,777687.7,22.0,0.0,-18.0,1.0,1.0,0.0,-18.0,5.0,246.0,83.0,123.0,67.0
2017-2018,TX,MUNDAY SECONDARY,483197003553,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,18.5,74.0,0.0,0.0,0.0,0.0,129.0,19.75,19.75,0.0,19.0,977193.35,10.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,228.0,30.0,67.0,37.0
2017-2018,TX,NACOGDOCHES H S,483209003561,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,115.45,1098.0,0.0,0.0,0.0,0.0,1656.0,116.0,116.0,0.0,113.4,5125937.0,280.0,0.0,-18.0,1.0,10.0,1.0,203.0,225.0,511.0,107.0,629.0,29.0
2017-2018,TX,NATALIA H S,483213003565,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,23.87,228.0,0.0,0.0,0.0,0.0,297.0,23.9,23.9,0.0,23.9,1308996.82,83.0,0.0,-18.0,1.0,2.0,0.0,-18.0,0.0,295.0,38.0,101.0,32.0
2017-2018,TX,NAVARRO H S,483216003568,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,41.28,156.0,0.0,0.0,0.0,0.0,607.0,42.09,42.09,0.0,40.33,1673148.0,88.0,0.0,-18.0,1.0,3.0,1.0,51.0,62.0,325.0,160.0,200.0,57.0
2017-2018,TX,NAVASOTA H S,483219003570,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,70.06,558.0,0.0,0.0,0.0,0.0,762.0,70.51,69.51,1.0,70.51,2951960.17,242.0,0.0,-18.0,1.0,9.0,1.0,91.0,61.0,243.0,90.0,319.0,21.0
2017-2018,TX,W B BIZZELL ACADEMY,483219012965,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,3.65,23.0,0.0,0.0,0.0,1.0,34.0,2.0,2.0,0.0,2.0,81518.0,1.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,241.0,90.0,9.0,49.0
2017-2018,TX,NECHES H S,483225003575,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,11.35,42.0,0.0,0.0,0.0,0.0,105.0,11.3,11.3,0.0,10.3,562723.0,20.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,237.0,89.0,26.0,69.5
2017-2018,TX,NEDERLAND H S,483228003581,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,112.98,453.0,0.0,0.0,0.0,0.0,1545.0,113.0,113.0,0.0,107.64,5921620.0,393.0,0.0,-18.0,1.0,9.0,1.0,218.0,39.0,473.0,122.0,449.0,54.0
2017-2018,TX,NEEDVILLE H S,483231003584,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,73.26,336.0,0.0,0.0,0.0,0.0,1044.0,76.7,76.7,0.0,67.78,3856691.0,157.0,0.0,-18.0,1.0,9.0,1.0,59.0,59.0,390.0,124.0,315.0,60.0
2017-2018,TX,NEW BOSTON H S,483234003586,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,39.98,213.0,0.0,0.0,0.0,0.0,404.0,36.91,36.91,0.0,33.91,1763946.42,69.0,0.0,-18.0,1.0,7.0,1.0,34.0,0.0,272.0,71.0,118.0,32.0
2017-2018,TX,NEW CANEY H S,483240003596,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,128.42,1208.0,0.0,0.0,0.0,0.0,1948.0,128.42,128.42,0.0,115.75,6805474.0,161.0,0.0,-18.0,1.0,18.0,1.0,293.0,277.0,255.0,106.0,832.0,28.0
2017-2018,TX,PORTER H S,483240011842,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,137.18,1010.0,0.0,0.0,0.0,0.0,1990.0,138.72,138.72,0.0,124.53,7265404.0,249.0,0.0,-18.0,1.0,22.0,1.0,449.0,380.0,315.0,137.0,771.0,33.0
2017-2018,TX,INFINITY EARLY COLLEGE H S,483240013059,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,20.59,193.0,0.0,0.0,0.0,0.0,292.0,20.59,20.59,0.0,19.59,1081843.0,100.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,255.0,106.0,99.0,72.0
2017-2018,TX,NEW DIANA H S,483246003603,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,22.66,130.0,0.0,0.0,0.0,0.0,316.0,22.67,22.67,0.0,20.63,995174.0,74.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,319.0,64.0,98.0,42.0
2017-2018,TX,NEW WAVERLY H S,483264003609,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,32.07,119.0,0.0,0.0,0.0,0.0,314.0,32.0,32.0,0.0,30.1,1642229.0,90.0,0.0,-18.0,1.0,3.0,0.0,-18.0,2.0,191.0,130.0,107.0,47.0
2017-2018,TX,NEWTON H S,483273003615,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,29.99,215.0,0.0,0.0,0.0,0.0,297.0,30.5,30.5,0.0,25.42,1087223.0,58.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,273.0,112.0,106.0,27.0
2017-2018,TX,NIXON-SMILEY H S,483274003618,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,27.06,232.0,0.0,0.0,0.0,0.0,300.0,32.0,32.0,0.0,32.0,1486174.94,10.0,0.0,-18.0,1.0,17.0,1.0,127.0,209.0,232.0,33.0,94.0,47.0
2017-2018,TX,NOCONA H S,483279003620,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,25.79,121.0,0.0,0.0,0.0,0.0,244.0,25.8,24.8,1.0,25.8,1094948.0,53.0,1.0,5.0,1.0,3.0,0.0,-18.0,0.0,200.0,44.0,70.0,47.0
2017-2018,TX,NORMANGEE H S,483291003626,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,14.95,82.0,0.0,0.0,0.0,0.0,203.0,15.0,15.0,0.0,15.0,757440.0,36.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,227.0,43.0,74.0,47.0
2017-2018,TX,CHURCHILL H S,483294003630,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,170.18,1020.0,1.0,1.0,0.0,0.0,2932.0,170.18,170.18,0.0,140.0,8110274.0,429.0,0.0,-18.0,1.0,29.0,1.0,1079.0,812.0,212.0,63.0,838.0,55.0
2017-2018,TX,LEE H S,483294003645,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,184.39,1648.0,1.0,1.0,0.0,0.0,2641.0,184.39,184.39,0.0,165.46,9455491.0,249.0,0.0,-18.0,1.0,30.0,1.0,911.0,525.0,164.0,65.0,942.0,41.0
