LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,SCH_IBENR_IND,Male_enroll_count,Female_enroll_count,NCESSCH,Total_IB_students,SCH_IBENR_IND_new
TX,TEXAS,4837710,ROGERS ISD,12091,BELL COUNTY DAEP,483771012091,No,0,0,483771012091,0,0
TX,TEXAS,4837740,ROMA ISD,04228,ROMA H S,483774004228,No,0,0,483774004228,0,0
TX,TEXAS,4837740,ROMA ISD,07108,INSTRUCTIONAL & GUIDANCE CENTER,483774007108,No,0,0,483774007108,0,0
TX,TEXAS,4837800,ROOSEVELT ISD,04233,ROOSEVELT H S,483780004233,No,0,0,483780004233,0,0
TX,TEXAS,4837830,ROPES ISD,04235,ROPES SCHOOL,483783004235,No,0,0,483783004235,0,0
TX,TEXAS,4837860,ROSCOE COLLEGIATE ISD,04238,ROSCOE COLLEGIATE H S,483786004238,No,0,0,483786004238,0,0
TX,TEXAS,4837860,ROSCOE COLLEGIATE ISD,12669,WALLACE H S,483786012669,No,0,0,483786012669,0,0
TX,TEXAS,4837900,ROSEBUD-LOTT ISD,04242,ROSEBUD-LOTT H S,483790004242,No,0,0,483790004242,0,0
TX,TEXAS,4838040,ROTAN ISD,04245,ROTAN H S,483804004245,No,0,0,483804004245,0,0
TX,TEXAS,4838080,ROUND ROCK ISD,04254,ROUND ROCK H S,483808004254,No,0,0,483808004254,0,0
TX,TEXAS,4838080,ROUND ROCK ISD,05805,WESTWOOD H S,483808005805,Yes,161,124,483808005805,285,1
TX,TEXAS,4838080,ROUND ROCK ISD,06469,MCNEIL H S,483808006469,No,0,0,483808006469,0,0
TX,TEXAS,4838080,ROUND ROCK ISD,06605,ROUND ROCK OPPORT CTR DAEP,483808006605,No,0,0,483808006605,0,0
TX,TEXAS,4838080,ROUND ROCK ISD,08412,STONY POINT H S,483808008412,Yes,25,42,483808008412,67,1
TX,TEXAS,4838080,ROUND ROCK ISD,08958,SUCCESS H S,483808008958,No,0,0,483808008958,0,0
TX,TEXAS,4838080,ROUND ROCK ISD,11097,CEDAR RIDGE H S,483808011097,No,0,0,483808011097,0,0
TX,TEXAS,4838080,ROUND ROCK ISD,13545,RRISD EARLY COLLEGE H S,483808013545,No,0,0,483808013545,0,0
TX,TEXAS,4838100,ROUND TOP-CARMINE ISD,04259,ROUND TOP-CARMINE H S,483810004259,No,0,0,483810004259,0,0
TX,TEXAS,4838160,ROXTON ISD,04262,ROXTON ISD,483816004262,No,0,0,483816004262,0,0
TX,TEXAS,4838190,ROYAL ISD,04264,ROYAL H S,483819004264,Yes,4,7,483819004264,11,1
TX,TEXAS,4838220,ROYSE CITY ISD,04268,ROYSE CITY H S,483822004268,No,0,0,483822004268,0,0
TX,TEXAS,4838280,RULE ISD,04270,RULE SCHOOL,483828004270,No,0,0,483828004270,0,0
TX,TEXAS,4838310,RUNGE ISD,04272,RUNGE H S,483831004272,No,0,0,483831004272,0,0
TX,TEXAS,4838360,RUSK ISD,04274,RUSK H S,483836004274,No,0,0,483836004274,0,0
TX,TEXAS,4838400,S AND S CISD,04278,S AND S CONS H S,483840004278,No,0,0,483840004278,0,0
TX,TEXAS,4838430,SABINAL ISD,04280,SABINAL H S,483843004280,No,0,0,483843004280,0,0
TX,TEXAS,4838460,SABINE ISD,04282,SABINE H S,483846004282,No,0,0,483846004282,0,0
TX,TEXAS,4838490,SABINE PASS ISD,04285,SABINE PASS SCHOOL,483849004285,No,0,0,483849004285,0,0
TX,TEXAS,4838520,SAINT JO ISD,04287,SAINT JO H S,483852004287,No,0,0,483852004287,0,0
TX,TEXAS,4838580,SALADO ISD,04288,SALADO H S,483858004288,No,0,0,483858004288,0,0
TX,TEXAS,4838610,SALTILLO ISD,04291,SALTILLO SCHOOL,483861004291,No,0,0,483861004291,0,0
TX,TEXAS,4838640,SAM RAYBURN ISD,04292,RAYBURN H S,483864004292,No,0,0,483864004292,0,0
TX,TEXAS,4838640,SAM RAYBURN ISD,04293,SAM RAYBURN EL,483864004293,No,0,0,483864004293,0,0
TX,TEXAS,4838700,SAN ANGELO ISD,04302,CENTRAL H S,483870004302,No,0,0,483870004302,0,0
TX,TEXAS,4838700,SAN ANGELO ISD,04305,CENTRAL FRESHMAN CAMPUS,483870004305,No,0,0,483870004305,0,0
TX,TEXAS,4838700,SAN ANGELO ISD,04312,LAKE VIEW H S,483870004312,No,0,0,483870004312,0,0
TX,TEXAS,4838700,SAN ANGELO ISD,05460,CARVER ALTER LRN CTR,483870005460,No,0,0,483870005460,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,02915,CHRISTUS SANTA ROSA,483873002915,No,0,0,483873002915,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,04330,BURBANK H S,483873004330,Yes,24,44,483873004330,68,1
TX,TEXAS,4838730,SAN ANTONIO ISD,04345,EDISON H S,483873004345,No,0,0,483873004345,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,04350,FOX TECHNICAL H S,483873004350,No,0,0,483873004350,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,04360,HIGHLANDS H S,483873004360,No,0,0,483873004360,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,04363,HOUSTON H S,483873004363,No,0,0,483873004363,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,04368,JEFFERSON H S,483873004368,No,0,0,483873004368,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,04370,LANIER H S,483873004370,No,0,0,483873004370,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,04407,BRACKENRIDGE H S,483873004407,Yes,0,0,483873004407,0,1
TX,TEXAS,4838730,SAN ANTONIO ISD,05911,HEALY-MURPHY,483873005911,No,0,0,483873005911,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,05916,SEIDEL LEARNING CENTER,483873005916,No,0,0,483873005916,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,06611,ESTRADA ACHIEVEMENT CTR,483873006611,No,0,0,483873006611,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,07177,JJAEP,483873007177,No,0,0,483873007177,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,09126,BREWER ACADEMY,483873009126,No,0,0,483873009126,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,11436,TRAVIS EARLY COLLEGE H S,483873011436,No,0,0,483873011436,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,11806,YOUNG WOMEN'S LEADERSHIP ACADEMY,483873011806,No,0,0,483873011806,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,12224,COOPER ACADEMY AT NAVARRO,483873012224,No,0,0,483873012224,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,13084,ST PHILIP'S COLLEGE EARLY COLLEGE H S WITH SAISD,483873013084,No,0,0,483873013084,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,13447,ADVANCED LEARNING ACADEMY,483873013447,No,0,0,483873013447,0,0
TX,TEXAS,4838730,SAN ANTONIO ISD,13665,CAST TECH H S,483873013665,No,0,0,483873013665,0,0
TX,TEXAS,4838760,SAN AUGUSTINE ISD,04414,SAN AUGUSTINE H S,483876004414,No,0,0,483876004414,0,0
TX,TEXAS,4838790,SAN BENITO CISD,04426,SAN BENITO H S,483879004426,No,0,0,483879004426,0,0
TX,TEXAS,4838790,SAN BENITO CISD,06942,HESTER JUVENILE DETENT,483879006942,No,0,0,483879006942,0,0
TX,TEXAS,4838790,SAN BENITO CISD,07547,POSITIVE REDIRECTION CTR,483879007547,No,0,0,483879007547,0,0
TX,TEXAS,4838790,SAN BENITO CISD,08139,AMADOR R RODRIGUEZ JUVENILE BOOT CAMP,483879008139,No,0,0,483879008139,0,0
TX,TEXAS,4838790,SAN BENITO CISD,08467,CAMERON CO J J A E P,483879008467,No,0,0,483879008467,0,0
TX,TEXAS,4838790,SAN BENITO CISD,08722,SAN BENITO VETERANS MEMORIAL ACADEMY,483879008722,No,0,0,483879008722,0,0
TX,TEXAS,4838790,SAN BENITO CISD,12122,RGV YOUTH RECOVERY HOME,483879012122,No,0,0,483879012122,0,0
TX,TEXAS,4838790,SAN BENITO CISD,12292,GATEWAY TO GRADUATION ACADEMY,483879012292,No,0,0,483879012292,0,0
TX,TEXAS,4838820,SAN DIEGO ISD,04430,SAN DIEGO H S,483882004430,No,0,0,483882004430,0,0
TX,TEXAS,4838850,SAN ELIZARIO ISD,04433,SAN ELIZARIO H S,483885004433,No,0,0,483885004433,0,0
TX,TEXAS,4838900,SAN FELIPE-DEL RIO CISD,04435,DEL RIO H S,483890004435,No,0,0,483890004435,0,0
TX,TEXAS,4838900,SAN FELIPE-DEL RIO CISD,13253,BLENDED ACADEMY,483890013253,No,0,0,483890013253,0,0
TX,TEXAS,4838900,SAN FELIPE-DEL RIO CISD,13444,DEL RIO EARLY COLLEGE H S,483890013444,No,0,0,483890013444,0,0
TX,TEXAS,4838910,SAN ISIDRO ISD,04447,SAN ISIDRO H S,483891004447,No,0,0,483891004447,0,0
TX,TEXAS,4838970,SAN MARCOS CISD,04452,SAN MARCOS H S,483897004452,No,0,0,483897004452,0,0
TX,TEXAS,4839000,SAN PERLITA ISD,07484,SAN PERLITA H S,483900007484,No,0,0,483900007484,0,0
TX,TEXAS,4839030,SAN SABA ISD,04457,SAN SABA H S,483903004457,No,0,0,483903004457,0,0
TX,TEXAS,4839120,SANDS CISD,04462,SANDS CISD,483912004462,No,0,0,483912004462,0,0
TX,TEXAS,4839150,SANFORD-FRITCH ISD,04466,SANFORD-FRITCH H S,483915004466,No,0,0,483915004466,0,0
TX,TEXAS,4839180,SANGER ISD,04468,SANGER H S,483918004468,No,0,0,483918004468,0,0
TX,TEXAS,4839180,SANGER ISD,07869,LINDA TUTT H S,483918007869,No,0,0,483918007869,0,0
TX,TEXAS,4839210,SANTA ANNA ISD,04471,SANTA ANNA SECONDARY,483921004471,No,0,0,483921004471,0,0
TX,TEXAS,4839270,SANTA FE ISD,04473,SANTA FE H S,483927004473,No,0,0,483927004473,0,0
TX,TEXAS,4839270,SANTA FE ISD,07612,GALVESTON CO J J A E P,483927007612,No,0,0,483927007612,0,0
TX,TEXAS,4839270,SANTA FE ISD,12582,COASTAL ALTERNATIVE PROGRAM,483927012582,No,0,0,483927012582,0,0
TX,TEXAS,4839300,SANTA GERTRUDIS ISD,07019,SANTA GERTRUDIS ACADEMY H S,483930007019,No,0,0,483930007019,0,0
TX,TEXAS,4839330,SANTA MARIA ISD,13394,SANTA MARIA ACADEMIC ACADEMY-OPTIONS CAMPUS (6-12),483933013394,No,0,0,483933013394,0,0
TX,TEXAS,4839330,SANTA MARIA ISD,21157,SANTA MARIA H S,483933021157,No,0,0,483933021157,0,0
TX,TEXAS,4839360,SANTA ROSA ISD,04480,SANTA ROSA H S,483936004480,No,0,0,483936004480,0,0
TX,TEXAS,4839390,SANTO ISD,04482,SANTO H S,483939004482,No,0,0,483939004482,0,0
TX,TEXAS,4839450,SAVOY ISD,04484,SAVOY H S,483945004484,No,0,0,483945004484,0,0
TX,TEXAS,4839480,SCHERTZ-CIBOLO-U CITY ISD,04488,SAMUEL CLEMENS H S,483948004488,Yes,15,39,483948004488,54,1
TX,TEXAS,4839480,SCHERTZ-CIBOLO-U CITY ISD,10700,BYRON P STEELE II H S,483948010700,No,0,0,483948010700,0,0
TX,TEXAS,4839480,SCHERTZ-CIBOLO-U CITY ISD,16965,ALLISON L STEELE E L C,483948016965,No,0,0,483948016965,0,0
TX,TEXAS,4839510,SCHLEICHER ISD,04492,ELDORADO H S,483951004492,No,0,0,483951004492,0,0
TX,TEXAS,4839540,SCHULENBURG ISD,04494,SCHULENBURG SECONDARY,483954004494,No,0,0,483954004494,0,0
TX,TEXAS,4839570,SCURRY-ROSSER ISD,04497,SCURRY-ROSSER H S,483957004497,No,0,0,483957004497,0,0
TX,TEXAS,4839600,SEAGRAVES ISD,04499,SEAGRAVES SCHOOLS,483960004499,No,0,0,483960004499,0,0
TX,TEXAS,4839630,SEALY ISD,04502,SEALY H S,483963004502,No,0,0,483963004502,0,0
TX,TEXAS,4839690,SEGUIN ISD,04070,LIZZIE M BURGES ALTERNATIVE SCHOOL,483969004070,No,0,0,483969004070,0,0
TX,TEXAS,4839690,SEGUIN ISD,04512,SEGUIN H S,483969004512,No,0,0,483969004512,0,0
TX,TEXAS,4839690,SEGUIN ISD,06964,MERCER & BLUMBERG LRN CTR,483969006964,No,0,0,483969006964,0,0
TX,TEXAS,4839750,SEMINOLE ISD,04515,SEMINOLE H S,483975004515,No,0,0,483975004515,0,0
TX,TEXAS,4839750,SEMINOLE ISD,07288,SEMINOLE SUCCESS CTR,483975007288,No,0,0,483975007288,0,0
TX,TEXAS,4839780,SEYMOUR ISD,04520,SEYMOUR H S,483978004520,No,0,0,483978004520,0,0
TX,TEXAS,4839870,SHALLOWATER ISD,04523,SHALLOWATER H S,483987004523,No,0,0,483987004523,0,0
TX,TEXAS,4839900,SHAMROCK ISD,04526,SHAMROCK H S,483990004526,No,0,0,483990004526,0,0
TX,TEXAS,4839930,SHARYLAND ISD,04529,SHARYLAND H S,483993004529,No,0,0,483993004529,0,0
TX,TEXAS,4839930,SHARYLAND ISD,09598,HIDALGO COUNTY J J A E P,483993009598,No,0,0,483993009598,0,0
TX,TEXAS,4839930,SHARYLAND ISD,12825,SHARYLAND PIONEER H S,483993012825,No,0,0,483993012825,0,0
TX,TEXAS,4839930,SHARYLAND ISD,13048,SHARYLAND ADVANCED ACADEMIC ACADEMY,483993013048,No,0,0,483993013048,0,0
TX,TEXAS,4839960,SHELBYVILLE ISD,04532,SHELBYVILLE SCHOOL,483996004532,No,0,0,483996004532,0,0
TX,TEXAS,4839990,SHELDON ISD,04534,C E KING H S,483999004534,No,0,0,483999004534,0,0
TX,TEXAS,4839990,SHELDON ISD,10797,KASE ACADEMY,483999010797,No,0,0,483999010797,0,0
TX,TEXAS,4839990,SHELDON ISD,11278,HIGH POINT EAST,483999011278,No,0,0,483999011278,0,0
TX,TEXAS,4840020,SHEPHERD ISD,04541,SHEPHERD H S,484002004541,No,0,0,484002004541,0,0
TX,TEXAS,4840080,SHERMAN ISD,04550,SHERMAN H S,484008004550,No,0,0,484008004550,0,0
TX,TEXAS,4840080,SHERMAN ISD,06911,PERRIN LEARNING CTR,484008006911,No,0,0,484008006911,0,0
TX,TEXAS,4840110,SHINER ISD,04554,SHINER H S,484011004554,No,0,0,484011004554,0,0
TX,TEXAS,4840170,SIDNEY ISD,04556,SIDNEY SCHOOL,484017004556,No,0,0,484017004556,0,0
TX,TEXAS,4840200,SIERRA BLANCA ISD,04558,SIERRA BLANCA SCHOOL,484020004558,No,0,0,484020004558,0,0
TX,TEXAS,4840230,SILSBEE ISD,04562,SILSBEE H S,484023004562,No,0,0,484023004562,0,0
TX,TEXAS,4840290,SILVERTON ISD,04565,SILVERTON SCHOOL,484029004565,No,0,0,484029004565,0,0
TX,TEXAS,4840320,SIMMS ISD,04567,JAMES BOWIE H S,484032004567,No,0,0,484032004567,0,0
TX,TEXAS,4840350,SINTON ISD,04571,SINTON H S,484035004571,No,0,0,484035004571,0,0
TX,TEXAS,4840410,SKIDMORE-TYNAN ISD,04576,SKIDMORE-TYNAN H S,484041004576,No,0,0,484041004576,0,0
TX,TEXAS,4840440,SLATON ISD,04579,SLATON H S,484044004579,No,0,0,484044004579,0,0
TX,TEXAS,4840440,SLATON ISD,13610,SLATON ISD DAEP,484044013610,No,0,0,484044013610,0,0
TX,TEXAS,4840470,SLIDELL ISD,04583,SLIDELL SCHOOLS,484047004583,No,0,0,484047004583,0,0
TX,TEXAS,4840500,SLOCUM ISD,04585,SLOCUM H S,484050004585,No,0,0,484050004585,0,0
TX,TEXAS,4840550,SMITHVILLE ISD,04590,SMITHVILLE H S,484055004590,No,0,0,484055004590,0,0
TX,TEXAS,4840590,SMYER ISD,04593,SMYER H S,484059004593,No,0,0,484059004593,0,0
TX,TEXAS,4840620,SNOOK ISD,04595,SNOOK SECONDARY,484062004595,No,0,0,484062004595,0,0
TX,TEXAS,4840650,SNYDER ISD,04601,SNYDER H S,484065004601,No,0,0,484065004601,0,0
TX,TEXAS,4840680,SOUTH SAN ANTONIO ISD,04617,SOUTH SAN ANTONIO H S,484068004617,No,0,0,484068004617,0,0
TX,TEXAS,4840710,SOCORRO ISD,04619,SOCORRO H S,484071004619,No,0,0,484071004619,0,0
TX,TEXAS,4840710,SOCORRO ISD,06914,MONTWOOD H S,484071006914,No,0,0,484071006914,0,0
TX,TEXAS,4840710,SOCORRO ISD,07276,AMERICAS H S,484071007276,No,0,0,484071007276,0,0
TX,TEXAS,4840710,SOCORRO ISD,09547,EL DORADO H S,484071009547,Yes,25,49,484071009547,74,1
TX,TEXAS,4840710,SOCORRO ISD,11217,MISSION EARLY COLLEGE H S,484071011217,No,0,0,484071011217,0,0
TX,TEXAS,4840710,SOCORRO ISD,11391,EASTLAKE H S,484071011391,No,0,0,484071011391,0,0
TX,TEXAS,4840710,SOCORRO ISD,11496,OPTIONS H S,484071011496,No,0,0,484071011496,0,0
TX,TEXAS,4840710,SOCORRO ISD,13099,PEBBLE HILLS H S,484071013099,No,0,0,484071013099,0,0
TX,TEXAS,4840710,SOCORRO ISD,16996,KEYS ACAD,484071016996,No,0,0,484071016996,0,0
TX,TEXAS,4840740,SOMERSET ISD,04623,SOMERSET H S,484074004623,No,0,0,484074004623,0,0
TX,TEXAS,4840740,SOMERSET ISD,13194,SHIRLEEN ZACHARIAS EARLY CLGE LEADERSHIP ACADEMY,484074013194,No,0,0,484074013194,0,0
TX,TEXAS,4840770,SOMERVILLE ISD,04626,SOMERVILLE H S,484077004626,No,0,0,484077004626,0,0
TX,TEXAS,4840800,SONORA ISD,04629,SONORA H S,484080004629,No,0,0,484080004629,0,0
TX,TEXAS,4840890,SOUTHLAND ISD,04650,SOUTHLAND SCHOOL,484089004650,No,0,0,484089004650,0,0
TX,TEXAS,4840920,SOUTHSIDE ISD,04652,SOUTHSIDE H S,484092004652,No,0,0,484092004652,0,0
TX,TEXAS,4840920,SOUTHSIDE ISD,07190,SOUTHSIDE ALTER CTR,484092007190,No,0,0,484092007190,0,0
TX,TEXAS,4840950,SOUTHWEST ISD,04658,SOUTHWEST H S,484095004658,No,0,0,484095004658,0,0
TX,TEXAS,4840950,SOUTHWEST ISD,12677,SOUTHWEST ACADEMY,484095012677,No,0,0,484095012677,0,0
TX,TEXAS,4840950,SOUTHWEST ISD,12867,SOUTHWEST LEGACY H S,484095012867,No,0,0,484095012867,0,0
TX,TEXAS,4841010,SPEARMAN ISD,04664,SPEARMAN H S,484101004664,No,0,0,484101004664,0,0
TX,TEXAS,4841070,SPLENDORA ISD,04669,SPLENDORA H S,484107004669,Yes,31,43,484107004669,74,1
TX,TEXAS,4841100,SPRING BRANCH ISD,04680,MEMORIAL H S,484110004680,No,0,0,484110004680,0,0
TX,TEXAS,4841100,SPRING BRANCH ISD,04682,NORTHBROOK H S,484110004682,No,0,0,484110004682,0,0
TX,TEXAS,4841100,SPRING BRANCH ISD,04696,SPRING WOODS H S,484110004696,No,0,0,484110004696,0,0
TX,TEXAS,4841100,SPRING BRANCH ISD,04698,STRATFORD H S,484110004698,No,0,0,484110004698,0,0
TX,TEXAS,4841100,SPRING BRANCH ISD,08831,WESTCHESTER ACADEMY FOR INTERNATIONAL STUDIES,484110008831,Yes,72,119,484110008831,191,1
TX,TEXAS,4841100,SPRING BRANCH ISD,12995,ACADEMY OF CHOICE,484110012995,No,0,0,484110012995,0,0
TX,TEXAS,4841190,SPRING HILL ISD,04709,SPRING HILL H S,484119004709,No,0,0,484119004709,0,0
TX,TEXAS,4841220,SPRING ISD,04720,SPRING H S,484122004720,No,0,0,484122004720,0,0
TX,TEXAS,4841220,SPRING ISD,04721,WESTFIELD H S,484122004721,No,0,0,484122004721,0,0
TX,TEXAS,4841220,SPRING ISD,10786,ANDY DEKANEY H S,484122010786,No,0,0,484122010786,0,0
TX,TEXAS,4841220,SPRING ISD,11277,CARL WUNSCHE SR H S,484122011277,No,0,0,484122011277,0,0
TX,TEXAS,4841220,SPRING ISD,12719,SPRING EARLY COLLEGE ACADEMY,484122012719,No,0,0,484122012719,0,0
TX,TEXAS,4841220,SPRING ISD,13248,RICHEY ACADEMY,484122013248,No,0,0,484122013248,0,0
TX,TEXAS,4841250,SPRINGLAKE-EARTH ISD,04724,SPRINGLAKE-EARTH H S,484125004724,No,0,0,484125004724,0,0
TX,TEXAS,4841280,SPRINGTOWN ISD,04729,SPRINGTOWN H S,484128004729,No,0,0,484128004729,0,0
TX,TEXAS,4841340,SPURGER ISD,04734,SPURGER H S,484134004734,No,0,0,484134004734,0,0
TX,TEXAS,4841350,STAFFORD MSD,05925,STAFFORD H S,484135005925,No,0,0,484135005925,0,0
TX,TEXAS,4841400,STAMFORD ISD,04737,STAMFORD H S,484140004737,No,0,0,484140004737,0,0
TX,TEXAS,4841430,STANTON ISD,04740,STANTON H S,484143004740,No,0,0,484143004740,0,0
TX,TEXAS,4841520,STEPHENVILLE ISD,04746,STEPHENVILLE H S,484152004746,No,0,0,484152004746,0,0
TX,TEXAS,4841550,STERLING CITY ISD,04749,STERLING CITY SCHOOL,484155004749,No,0,0,484155004749,0,0
TX,TEXAS,4841580,PLEMONS-STINNETT-PHILLIPS CISD,04751,WEST TEXAS H S,484158004751,No,0,0,484158004751,0,0
TX,TEXAS,4841610,STOCKDALE ISD,04753,STOCKDALE H S,484161004753,No,0,0,484161004753,0,0
TX,TEXAS,4841670,STRATFORD ISD,04756,STRATFORD H S,484167004756,No,0,0,484167004756,0,0
TX,TEXAS,4841700,STRAWN ISD,04759,STRAWN SCHOOL,484170004759,No,0,0,484170004759,0,0
TX,TEXAS,4841760,SUDAN ISD,04761,SUDAN H S,484176004761,No,0,0,484176004761,0,0
TX,TEXAS,4841790,SULPHUR BLUFF ISD,04763,SULPHUR BLUFF ISD,484179004763,No,0,0,484179004763,0,0
TX,TEXAS,4841820,SULPHUR SPRINGS ISD,04769,SULPHUR SPRINGS H S,484182004769,No,0,0,484182004769,0,0
TX,TEXAS,4841850,SUNDOWN ISD,04773,SUNDOWN H S,484185004773,No,0,0,484185004773,0,0
TX,TEXAS,4841850,SUNDOWN ISD,08300,PEP ALTER SCHOOL,484185008300,No,0,0,484185008300,0,0
TX,TEXAS,4841880,SUNNYVALE ISD,11997,SUNNYVALE H S,484188011997,No,0,0,484188011997,0,0
TX,TEXAS,4841910,SUNRAY ISD,04777,SUNRAY H S,484191004777,No,0,0,484191004777,0,0
TX,TEXAS,4841970,SWEENY ISD,04778,SWEENY H S,484197004778,No,0,0,484197004778,0,0
TX,TEXAS,4842030,SWEETWATER ISD,04788,SWEETWATER H S,484203004788,No,0,0,484203004788,0,0
TX,TEXAS,4842030,SWEETWATER ISD,12703,SWEETWATER ACCELERATED SCHOOL,484203012703,No,0,0,484203012703,0,0
TX,TEXAS,4842060,TAFT ISD,04791,TAFT H S,484206004791,No,0,0,484206004791,0,0
TX,TEXAS,4842090,TAHOKA ISD,04793,TAHOKA H S,484209004793,No,0,0,484209004793,0,0
TX,TEXAS,4842120,RIVERCREST ISD,04797,RIVERCREST H S,484212004797,No,0,0,484212004797,0,0
TX,TEXAS,4842210,TARKINGTON ISD,04802,TARKINGTON H S,484221004802,No,0,0,484221004802,0,0
TX,TEXAS,4842240,TATUM ISD,04805,TATUM H S,484224004805,No,0,0,484224004805,0,0
TX,TEXAS,4842280,TAYLOR ISD,04808,TAYLOR H S,484228004808,No,0,0,484228004808,0,0
TX,TEXAS,4842300,TEAGUE ISD,04813,TEAGUE H S,484230004813,No,0,0,484230004813,0,0
TX,TEXAS,4842300,TEAGUE ISD,13009,TEAGUE LION ACADEMY,484230013009,No,0,0,484230013009,0,0
TX,TEXAS,4842330,TEMPLE ISD,04827,TEMPLE H S,484233004827,Yes,4,12,484233004827,16,1
TX,TEXAS,4842330,TEMPLE ISD,08430,WHEATLEY ALTERNATIVE EDUCATION CENTER,484233008430,No,0,0,484233008430,0,0
TX,TEXAS,4842330,TEMPLE ISD,09458,SCOTT & WHITE HOSPITAL,484233009458,No,0,0,484233009458,0,0
TX,TEXAS,4842330,TEMPLE ISD,12581,FRED W EDWARDS ACADEMY AEC,484233012581,No,0,0,484233012581,0,0
TX,TEXAS,4842360,TENAHA ISD,11969,TENAHA SCHOOLS,484236011969,No,0,0,484236011969,0,0
TX,TEXAS,4842390,TERLINGUA CSD,07193,BIG BEND H S,484239007193,No,0,0,484239007193,0,0
TX,TEXAS,4842420,TERRELL COUNTY ISD,04837,SANDERSON SCHOOLS,484242004837,No,0,0,484242004837,0,0
TX,TEXAS,4842450,TERRELL ISD,04841,TERRELL H S,484245004841,No,0,0,484245004841,0,0
TX,TEXAS,4842450,TERRELL ISD,05604,TISD CHILD & ADOLESCENT SCHOOL,484245005604,No,0,0,484245005604,0,0
TX,TEXAS,4842450,TERRELL ISD,12620,TERRELL ALTERNATIVE EDUCATION CENTER/PHOENIX SCH,484245012620,No,0,0,484245012620,0,0
TX,TEXAS,4842480,TEXARKANA ISD,04854,TEXAS H S,484248004854,No,0,0,484248004854,0,0
TX,TEXAS,4842480,TEXARKANA ISD,08124,OPTIONS,484248008124,No,0,0,484248008124,0,0
TX,TEXAS,4842510,TEXAS CITY ISD,02941,LA MARQUE H S,484251002941,No,0,0,484251002941,0,0
TX,TEXAS,4842510,TEXAS CITY ISD,04865,TEXAS CITY H S,484251004865,No,0,0,484251004865,0,0
TX,TEXAS,4842510,TEXAS CITY ISD,07611,TEXAS CITY J J A E P,484251007611,No,0,0,484251007611,0,0
TX,TEXAS,4842510,TEXAS CITY ISD,09544,WOODROW WILSON DAEP,484251009544,No,0,0,484251009544,0,0
TX,TEXAS,4842510,TEXAS CITY ISD,12819,COASTAL ALTERNATIVE PROGRAM (CAP),484251012819,No,0,0,484251012819,0,0
TX,TEXAS,4842540,TEXHOMA ISD,04866,TEXHOMA EL,484254004866,No,0,0,484254004866,0,0
TX,TEXAS,4842570,TEXLINE ISD,04868,TEXLINE SCHOOL,484257004868,No,0,0,484257004868,0,0
TX,TEXAS,4842630,THORNDALE ISD,04870,THORNDALE H S,484263004870,No,0,0,484263004870,0,0
TX,TEXAS,4842660,THRALL ISD,04872,THRALL H S,484266004872,No,0,0,484266004872,0,0
TX,TEXAS,4842690,THREE RIVERS ISD,04874,THREE RIVERS JR/SR H S,484269004874,No,0,0,484269004874,0,0
TX,TEXAS,4842720,THREE WAY ISD,04876,THREE WAY EL,484272004876,No,0,0,484272004876,0,0
TX,TEXAS,4842720,THREE WAY ISD,99999,Three Way High School,484272099999,No,0,0,484272099999,0,0
TX,TEXAS,4842780,THROCKMORTON ISD,04880,THROCKMORTON SCHOOL,484278004880,No,0,0,484278004880,0,0
TX,TEXAS,4842810,TIDEHAVEN ISD,04883,TIDEHAVEN H S,484281004883,No,0,0,484281004883,0,0
TX,TEXAS,4842840,TIMPSON ISD,04886,TIMPSON SCHOOL,484284004886,No,0,0,484284004886,0,0
TX,TEXAS,4842870,TIOGA ISD,04887,TIOGA SCHOOL,484287004887,No,0,0,484287004887,0,0
TX,TEXAS,4842900,TOLAR ISD,04889,TOLAR H S,484290004889,No,0,0,484290004889,0,0
TX,TEXAS,4842930,TOM BEAN ISD,04891,TOM BEAN H S,484293004891,No,0,0,484293004891,0,0
TX,TEXAS,4842960,TOMBALL ISD,04894,TOMBALL H S,484296004894,No,0,0,484296004894,0,0
TX,TEXAS,4842960,TOMBALL ISD,09287,TOMBALL ALTERNATIVE EDUCATION CENTER,484296009287,No,0,0,484296009287,0,0
TX,TEXAS,4842960,TOMBALL ISD,12380,TOMBALL MEMORIAL H S,484296012380,No,0,0,484296012380,0,0
